"","player_id","name_first","name_last","hand","dob","ioc","height","wikidata_id"
"7657",117949,"Jan","Tiilikainen","U",1971-11-03,"FIN",NA,""
"7658",117950,"Royce","Ramey","U",1980-02-04,"USA",NA,""
"7659",117951,"Thanh Tai","Lam","U",1979-10-27,"VIE",NA,""
"7660",117952,"Nadim","Naser","U",1981-01-11,"GER",NA,""
"7661",117953,"John","Winter","U",1978-03-06,"USA",NA,""
"7662",117954,"Trey","Eubanks","U",1977-10-10,"USA",NA,""
"7663",117955,"Juan Carlos","Fernandez","U",1977-03-13,"PUR",NA,""
"7664",117956,"Brad","Emendorfer","U",1979-01-31,"USA",NA,""
"7665",117957,"Martin","Michalowski","U",1978-09-12,"CAN",NA,""
"7666",117958,"Scotty","Scott","U",1979-03-14,"USA",NA,""
"7667",117959,"Danny","Wilson","U",1975-04-04,"USA",NA,""
"7668",117960,"Pyung Koo","Lee","R",1978-06-01,"KOR",NA,""
"7669",117961,"Gareth","Keating","U",1978-11-13,"AUS",NA,""
"7670",117962,"Gerardo","Mulas","U",1973-11-10,"ESP",NA,""
"7671",117963,"Sreeram","Natarajan","U",1979-03-12,"USA",NA,""
"7672",117964,"Richard","Michalski","U",1974-11-06,"USA",NA,""
"7673",117965,"Matt","Wright","U",1977-05-25,"USA",NA,""
"7674",117966,"Ronald","Rugimbana","U",1977-06-22,"TAN",NA,""
"7675",117967,"Marshall","Brown","U",1976-10-24,"USA",NA,""
"7676",117968,"Zakaria","Bahri","U",1981-09-14,"MAR",NA,""
"7677",117969,"Jarin","Skube","U",1979-12-17,"USA",NA,""
"7678",117970,"Tyler","Jimenez","U",1975-11-26,"USA",NA,""
"7679",117971,"Obren","Milutinovic","U",1974-09-10,"SUI",NA,""
"7680",117972,"Dean","Graham","U",1978-04-04,"GBR",NA,""
"7681",117973,"Derek","Anderson","U",1982-06-06,"USA",NA,""
"7682",117974,"Dann","Battistone","U",1976-04-10,"USA",NA,"Q29867469"
"7683",117975,"Brandon","Weir Smith","U",1981-03-12,"RSA",NA,""
"7684",117976,"Christian","Kawas","U",1978-01-20,"HON",NA,""
"7685",117977,"Jorge","Aldrete","U",1978-02-27,"MEX",NA,""
"7686",117978,"Johan","Jooste","U",1978-06-26,"RSA",NA,""
"7687",117979,"Emmanuel","John","U",1970-03-25,"USA",NA,""
"7688",117981,"Stefan","Aarts","U",1979-04-27,"NED",NA,""
"7689",117982,"Alexander","Howard","U",1977-05-24,"USA",NA,""
"7690",117983,"Michael","Kember","U",1975-09-23,"NZL",NA,""
"7691",117984,"David","Jansson","U",1978-06-24,"SWE",NA,""
"7692",117985,"Cody","Jackson","U",1981-01-20,"USA",NA,""
"7693",117986,"Michael","Griesser","U",1977-09-08,"USA",NA,""
"7694",117987,"Zak","Blanchard","U",1976-02-02,"USA",NA,""
"7695",117988,"Osvaldo","Biffe","U",1976-09-01,"BRA",NA,""
"7696",117989,"Egor","Koleganov","U",1983-06-15,"RUS",NA,""
"7697",117990,"Oleg","Novinkov","U",1981-08-18,"USA",NA,""
"7698",117991,"William","Stearns","U",1976-04-26,"USA",NA,""
"7699",117992,"Diago","Sakurai","U",1984-06-09,"JPN",NA,""
"7700",117993,"Fabio","Tintori","U",1977-11-21,"BRA",NA,""
"7701",117994,"Brian","Wright","U",1983-03-01,"USA",NA,""
"7702",117995,"Jason","Pongsrikul","U",1982-02-28,"USA",NA,""
"7703",117996,"Nguey","Lay","U",1976-10-23,"USA",NA,""
"7704",117997,"Chuck","Tille","U",1976-03-13,"USA",NA,""
"7705",117998,"Jose Juan","Caballero Alvarez","U",1976-06-06,"ESP",NA,""
"7706",117999,"Ed","Carter","U",1977-12-16,"USA",NA,""
"7707",118000,"Geoffrey","Russell","U",1981-12-02,"USA",NA,""
"7708",118001,"Scott","Thompson","U",1977-10-11,"USA",NA,""
"7709",118002,"Ben","Gabler","U",1975-06-22,"USA",NA,""
"7710",118003,"Ivan","Martinez","U",1977-11-03,"MEX",NA,""
"7711",118005,"Andre","De Oliveira","U",1976-12-15,"USA",NA,""
"7712",118006,"Matthias","Rekate","U",1980-07-10,"GER",NA,""
"7713",118007,"Doug","De Vriendt","U",1980-07-02,"CAN",NA,""
"7714",118008,"Philippe","Salvat","U",1982-03-03,"CAN",NA,""
"7715",118009,"Carsten","Bitschkus","U",1977-01-31,"GER",NA,""
"7716",118010,"Steve","Tallakson","U",1974-12-24,"USA",NA,""
"7717",118011,"Lucian","Popa","U",1975-09-14,"ROU",NA,""
"7718",118012,"Pablo","Contardo","U",1972-05-02,"CHI",NA,""
"7719",118013,"Dirk","Buers","U",1974-10-16,"GER",NA,""
"7720",118014,"Jason","Applebaum","R",1979-08-10,"USA",NA,""
"7721",118015,"Stanley","Pawlowski","U",1974-09-18,"USA",NA,""
"7722",118016,"Nick","Weiss","U",1982-01-05,"USA",NA,""
"7723",118017,"Rafael","Reyes","U",1980-02-28,"ECU",NA,""
"7724",118018,"Alex","Cole","U",1977-02-27,"GBR",NA,""
"7725",118019,"Nick","Turner","U",1973-03-10,"USA",NA,""
"7726",118020,"Wade","Orr","U",1981-09-23,"USA",NA,""
"7727",118021,"Herbert","Bende","U",1972-05-10,"SVK",NA,""
"7728",118022,"Kevin","Arias","U",1971-04-17,"USA",NA,""
"7729",118023,"David","Rincon","U",1978-01-16,"MEX",NA,""
"7730",118024,"Chul Dong","Lee","U",1981-07-28,"KOR",NA,""
"7731",118025,"Frantisek","Krepelka","U",1980-03-05,"SVK",NA,""
"7732",118026,"Adrian","Pagani","U",1979-08-09,"USA",NA,""
"7733",118027,"Chad","Mooney","U",1979-03-17,"USA",NA,""
"7734",118028,"Eusebiu","Oprea","U",1977-11-28,"ROU",NA,""
"7735",118029,"Jonathan","Glover","U",1976-09-01,"USA",NA,""
"7736",118030,"Reid","Strand","U",1983-03-14,"USA",NA,""
"7737",118031,"Adam","Altschuler","U",1978-09-20,"USA",NA,""
"7738",118032,"Ivo","Niks","U",1977-05-05,"NED",NA,""
"7739",118033,"Matt","Brothers","U",1974-04-18,"USA",NA,""
"7740",118034,"Mason","Snider","U",1978-01-27,"USA",NA,""
"7741",118035,"Amod","Wakalkar","U",1978-01-04,"IND",NA,""
"7742",118037,"Michael","Metz","U",1975-01-31,"USA",NA,""
"7743",118038,"Jarrod","Owen","U",1981-08-20,"USA",NA,""
"7744",118039,"Luis Ramon","Osio De Freita","R",1978-05-16,"VEN",NA,""
"7745",118040,"Matt","Cozad","U",1977-01-28,"USA",NA,""
"7746",118041,"Andrew","Scorteanu","U",1978-06-06,"USA",NA,""
"7747",118042,"Michael","Waite","U",1977-01-08,"AUS",NA,""
"7748",118043,"Mike","Dektas","U",1978-07-10,"USA",NA,""
"7749",118044,"Chris","Bates","U",1977-03-12,"AUS",NA,""
"7750",118045,"Ed","Rubin","U",1978-02-02,"USA",NA,""
"7751",118047,"Steven","Wood","U",1975-04-21,"GBR",NA,""
"7752",118048,"Christopher","Condon","U",1975-03-22,"USA",NA,""
"7753",118050,"Kay","Spindler","U",1973-02-14,"GER",NA,""
"7754",118051,"Georgyi","Margishvili","U",1980-02-09,"GEO",NA,""
"7755",118052,"Alastair","Jenkin","U",1982-07-16,"USA",NA,""
"7756",118053,"Ognian","Kolev","L",1979-06-07,"BUL",NA,""
"7757",118055,"Andre","Buzzoni","U",1978-09-22,"BRA",NA,""
"7758",118056,"Alexander","Walden","U",1981-08-08,"USA",NA,""
"7759",118057,"Billy","Wilkinson","U",1980-10-23,"USA",NA,""
"7760",118058,"Alexander","Grupp","U",1979-12-16,"VEN",NA,""
"7761",118059,"Lamar","Jackson","U",1975-04-02,"USA",NA,""
"7762",118061,"Ali","Ansari","U",1978-10-19,"USA",NA,""
"7763",118062,"Sean","Monk","U",1980-06-17,"RSA",NA,""
"7764",118063,"Chris","Atzet","U",1976-01-07,"USA",NA,""
"7765",118064,"Eric","Wallace","U",1983-08-30,"PHI",NA,""
"7766",118065,"Samuel","Webster","U",1979-01-19,"USA",NA,""
"7767",118066,"Tomas","Filipcik","U",1977-05-11,"USA",NA,""
"7768",118068,"Thomas","Oechel","U",1978-07-17,"USA",NA,""
"7769",118069,"Kolo","Rosenthal","U",1977-06-01,"USA",NA,""
"7770",118070,"Dylan","Mann","U",1978-10-02,"USA",NA,""
"7771",118071,"Aaron","Talarico","U",1980-08-08,"USA",NA,""
"7772",118072,"Keith","Pollak","U",1976-01-15,"USA",NA,""
"7773",118073,"Martin","Benes","U",1978-01-27,"USA",NA,""
"7774",118074,"Jj","Stewart","R",1980-12-01,"USA",NA,""
"7775",118075,"Scott","Kintz","U",1978-11-14,"USA",NA,""
"7776",118076,"Ryan","Redondo","R",1983-03-11,"USA",NA,""
"7777",118077,"Nick","Fustar","R",1980-04-13,"USA",NA,""
"7778",118078,"Hendrik","Erasmus","U",1979-09-01,"RSA",NA,""
"7779",118079,"Charl","Bornman","U",1972-01-19,"RSA",NA,""
"7780",118081,"Dan","Ray","U",1971-11-13,"USA",NA,""
"7781",118082,"Ross","Duncan","U",1976-06-16,"RSA",NA,""
"7782",118083,"Cody","Hubbell","U",1978-12-23,"USA",NA,""
"7783",118084,"Boris","Vallejo","U",1975-01-28,"FRA",NA,""
"7784",118085,"Mason","Fuller","U",1982-06-05,"USA",NA,""
"7785",118086,"Vladislav","Lymar","U",1977-12-17,"RUS",NA,""
"7786",118087,"Vladimir","Chikhladze","U",1982-01-26,"GEO",NA,""
"7787",118088,"Ulugbek","Musaev","U",1980-03-10,"UZB",NA,""
"7788",118089,"Thanh Hoang","Do","U",1975-07-14,"VIE",NA,""
"7789",118090,"Quoc Hung","Truong","U",1970-11-20,"VIE",NA,""
"7790",118091,"Phu Quy","Huynh","R",1980-05-19,"VIE",NA,""
"7791",118092,"Hong Anh","Dang","U",1980-03-10,"VIE",NA,""
"7792",118093,"Chih Ping","Wang","U",1977-09-09,"TPE",NA,""
"7793",118094,"E Shen","Wang","U",1980-01-07,"TPE",NA,""
"7794",118095,"Vanja","Vidojkovic","U",1978-03-20,"YUG",NA,""
"7795",118096,"Nemanja","Grkovic","U",1980-06-18,"SRB",NA,""
"7796",118097,"Zoran","Randenovic","U",1979-10-26,"YUG",NA,""
"7797",118098,"Gabriel","Cruciat","U",1978-05-07,"ROU",NA,""
"7798",118099,"Borislav","Cosic","U",1981-08-04,"YUG",NA,""
"7799",118100,"Nikola","Ojdanic","U",1979-12-30,"YUG",NA,""
"7800",118101,"Nebojsa","Jovanovic","U",1979-06-07,"YUG",NA,""
"7801",118102,"Aleksandar","Tunjic","U",1980-02-21,"GER",NA,""
"7802",118103,"Vojislav","Milovanovic","U",1978-03-29,"SRB",NA,""
"7803",118104,"Csaba","Szilagyi","U",1977-05-09,"HUN",NA,""
"7804",118105,"Mihai","Grecu","U",1979-08-19,"ROU",NA,""
"7805",118106,"Elson","Longo","U",1973-09-28,"BRA",NA,""
"7806",118107,"Igor","Branisa","U",1974-10-14,"SVK",NA,""
"7807",118108,"Szilard","Petrovits","U",1974-02-08,"HUN",NA,""
"7808",118109,"Ciprian","Popa","U",1979-03-01,"ROU",NA,""
"7809",118110,"Marco","Elia","U",1981-07-14,"SUI",NA,""
"7810",118111,"Boris","Mugosa","U",1979-08-23,"MNE",NA,""
"7811",118112,"Goran","Vasiljevic","U",1980-12-14,"YUG",NA,""
"7812",118113,"David","Judin","U",1979-05-04,"YUG",NA,""
"7813",118114,"Ivan","Nikolic","U",1984-09-02,"YUG",NA,""
"7814",118115,"Vassil","Slavov","U",1974-08-23,"BUL",NA,""
"7815",118116,"Srdjan","Milunovic","U",1984-04-03,"YUG",NA,""
"7816",118117,"Yusuke","Nakauchi","U",1979-03-13,"JPN",NA,""
"7817",118118,"Konstantin","Tomashevich","U",1976-01-19,"UZB",NA,""
"7818",118119,"Nabil","Dob","U",1977-12-08,"ALG",NA,""
"7819",118120,"Abdel Malek","Lahreche","U",1980-06-01,"ALG",NA,""
"7820",118121,"Xi","Yin","U",1983-02-16,"CHN",NA,""
"7821",118122,"James","Knuckey","R",1984-09-21,"CHI",NA,""
"7822",118123,"Peter","Scharler","U",1981-03-30,"AUT",NA,""
"7823",118124,"Ji","Liu","U",1979-04-28,"CHN",NA,""
"7824",118125,"Marco","Knobloch","U",1978-03-09,"GER",NA,""
"7825",118126,"Federico","Rinaldi","U",1980-09-18,"ITA",NA,""
"7826",118127,"Fabio","Visentin","U",1982-07-06,"ITA",NA,""
"7827",118128,"Alessandro","Rondinelli","U",1978-04-11,"ITA",NA,""
"7828",118129,"Alberto","Tirelli","U",1976-11-06,"ITA",NA,""
"7829",118130,"Ton Su","Kwon","U",1983-08-20,"KOR",NA,""
"7830",118131,"Masanori","Kumagai","U",1981-07-03,"JPN",NA,""
"7831",118132,"Badr","Rharbi","U",1983-05-26,"MAR",NA,""
"7832",118133,"Bjorn","Rencken","U",1979-07-10,"RSA",NA,""
"7833",118134,"Mohamed","Amarir","U",1981-04-03,"MAR",NA,""
"7834",118135,"Franco","Zamora","U",1983-03-23,"ARG",NA,""
"7835",118136,"Martin","Pinsker","U",1983-08-02,"AUT",NA,""
"7836",118137,"Matteo","Righi","U",1981-07-29,"ITA",NA,""
"7837",118138,"Giacomo","Perucconi","U",1982-03-26,"ITA",NA,""
"7838",118139,"Yong Sin","Sohn","U",1979-05-14,"KOR",NA,""
"7839",118140,"Jung Han","Cho","U",1980-05-19,"KOR",NA,""
"7840",118141,"Hyun Seung","Kim","R",1980-06-09,"KOR",NA,""
"7841",118142,"Younes","Limam","U",1980-01-16,"MAR",NA,""
"7842",118143,"Mehdi","Bahbaz","U",1983-11-10,"MAR",NA,""
"7843",118144,"Nabile","Taslimant","U",1976-06-08,"MAR",NA,""
"7844",118145,"Craig","Jaffe","U",1981-04-09,"RSA",NA,""
"7845",118146,"Martin","Bonta","U",1977-09-07,"ARG",NA,""
"7846",118147,"Rudy","Diaz De Vivar","U",1980-11-24,"PAR",NA,""
"7847",118148,"Ezequiel","Dequino","U",1982-01-09,"ARG",NA,""
"7848",118149,"Sebastian","Gutierrez","U",1979-03-18,"ARG",NA,""
"7849",118150,"Fernando","Damus","U",1981-04-05,"ARG",NA,""
"7850",118151,"Diego","Pereira","U",1981-03-11,"ARG",NA,""
"7851",118152,"Jose Luis","Desena","U",1982-01-26,"ARG",NA,""
"7852",118153,"Joaquin","Lillo","U",1981-02-27,"CHI",NA,""
"7853",118154,"Martin","Rodriguez Correa","U",1977-09-12,"MEX",NA,""
"7854",118155,"Juan Carlos","Maldonado","U",1982-09-19,"MEX",NA,""
"7855",118156,"Igor","Ogrinc","U",1980-04-01,"SLO",NA,""
"7856",118158,"Rodrigo","Laender","U",1979-11-11,"BRA",NA,""
"7857",118159,"Michele","Zangari","U",1979-02-02,"SMR",NA,""
"7858",118160,"Cristian","Gozzi","U",1981-03-13,"ITA",NA,""
"7859",118161,"Richard","Barker","U",1981-03-21,"GBR",NA,"Q30122871"
"7860",118162,"Miha","Mihalic","R",1983-04-22,"SLO",NA,""
"7861",118163,"Uros","Kuhar","U",1983-07-20,"SLO",NA,""
"7862",118164,"Filipos","Melachrinos","U",1980-11-16,"GRE",NA,""
"7863",118165,"Michael","Heppler","U",1978-07-21,"GER",NA,""
"7864",118166,"Lorenzo","Coll Rodriguez","U",1980-07-05,"ESP",NA,""
"7865",118167,"Cedomir","Jovanovski","U",1980-01-03,"MKD",NA,""
"7866",118168,"Fabrizio","Sestini","U",1981-08-05,"ITA",NA,""
"7867",118169,"Gligorce","Sanev","R",1983-05-04,"MKD",NA,""
"7868",118170,"Razvan","Ilie","U",1980-02-02,"ROU",NA,""
"7869",118171,"Stuart","Duncan","U",1976-06-16,"USA",NA,""
"7870",118172,"Jordan","Gray","U",1981-02-04,"GBR",NA,""
"7871",118173,"Radu Cornel","Bartan","U",1977-07-15,"ROU",NA,""
"7872",118174,"Luis Mario","Rosado","U",1976-11-23,"MEX",NA,""
"7873",118175,"Oscar","Gonzalez","U",1975-06-01,"MEX",NA,""
"7874",118176,"Goran","Bozic","U",1982-12-17,"CRO",NA,""
"7875",118177,"Kristijan","Schneider","U",1981-01-31,"CRO",NA,""
"7876",118178,"Damir","Petras","U",1976-06-16,"CRO",NA,""
"7877",118179,"David","Nagy","U",1981-04-20,"HUN",NA,""
"7878",118180,"Ben","Cousins","U",1976-11-24,"USA",NA,""
"7879",118181,"Jerome","Almagrida","U",1980-03-18,"FRA",NA,""
"7880",118182,"Alex","Korch","U",1982-03-03,"CAN",NA,""
"7881",118183,"Conor","Casey","U",1981-09-21,"CAN",NA,""
"7882",118184,"Caner","Atasoglu","L",1981-02-05,"TUR",NA,""
"7883",118185,"Rene","Prenner","R",1984-06-19,"AUT",NA,""
"7884",118186,"Gerard","Piper","U",1981-07-30,"GER",NA,""
"7885",118187,"Nicolas","Berenguer","U",1979-05-10,"FRA",NA,""
"7886",118188,"Jerome","Sciarrino","U",1977-11-05,"FRA",NA,""
"7887",118189,"Lukasz","Sencyszyn","U",1980-09-23,"POL",NA,""
"7888",118190,"Paul","Jacobson","U",1979-02-17,"USA",NA,""
"7889",118191,"Alessandro","Gravina","U",1979-09-20,"CAN",NA,"Q107581775"
"7890",118192,"Ozgur","Erguden","U",1979-10-04,"TUR",NA,""
"7891",118193,"Timur","Beniaschvili","U",1982-08-10,"RUS",NA,""
"7892",118194,"Georgi","Revazishvili","R",1982-05-03,"GEO",NA,""
"7893",118195,"Konstantin","Burchuladze","U",1983-03-07,"GEO",NA,""
"7894",118196,"Bruno","Clement","U",1976-05-30,"FRA",NA,""
"7895",118197,"Oriol","Pages Infantes","U",1982-12-26,"ESP",NA,""
"7896",118198,"Faisal","Aboudi","U",1977-06-27,"FRA",NA,""
"7897",118199,"Tom","Dennhardt","R",1982-01-05,"GER",NA,""
"7898",118200,"Supanya","Apaipan","U",1980-10-03,"THA",NA,""
"7899",118201,"Eko","Kurniawan","R",1984-12-12,"INA",NA,""
"7900",118202,"Federico","Bartolucci","U",1981-07-28,"ITA",NA,""
"7901",118203,"Mario","Calvo Hernandez","U",1984-01-16,"ESP",NA,""
"7902",118204,"Kamil","Vondracek","U",1979-09-15,"CZE",NA,""
"7903",118205,"Till","Brinkhoff","U",1974-07-31,"GER",NA,""
"7904",118206,"Henry","Davin Teja","U",1983-09-11,"INA",NA,""
"7905",118207,"Richard","Stano","U",1981-05-27,"SVK",NA,""
"7906",118208,"Mahmoud","Rezk","U",1982-09-16,"EGY",NA,""
"7907",118209,"Emiliano","Peralta","U",1982-06-17,"ARG",NA,""
"7908",118210,"Mattia","Mancini","U",1977-09-21,"ITA",NA,""
"7909",118211,"Stefan","Balog","L",1979-06-04,"GER",NA,""
"7910",118212,"Hanley","Ernst","U",1977-05-09,"USA",NA,""
"7911",118213,"Cedric","Goupil","U",1971-10-24,"FRA",NA,""
"7912",118215,"Mohamed","Hassan","U",1978-07-18,"EGY",NA,"Q23061089"
"7913",118216,"Jose","Terrera","U",1984-04-09,"ARG",NA,""
"7914",118217,"Andres","Giobellina","U",1982-07-13,"ARG",NA,""
"7915",118218,"Lucas","Regas Melero","R",1982-01-16,"ESP",NA,""
"7916",118219,"Ignacio","Vazquez Mateo","U",1983-08-29,"ESP",NA,""
"7917",118220,"Andrea","Pesce","U",1976-05-14,"ITA",NA,""
"7918",118221,"Rolandas","Muraska","U",1973-03-13,"LTU",NA,"Q13505930"
"7919",118222,"Jan","Stabenow","U",1971-01-28,"GER",NA,""
"7920",118223,"Khaled","El Dorry","U",1982-05-26,"EGY",NA,""
"7921",118224,"Rodolfo","Cappa","U",1982-11-28,"ARG",NA,""
"7922",118225,"Leonardo","Ruiz","U",1981-10-26,"ARG",NA,""
"7923",118226,"Federico","Murgier","R",1983-01-24,"ARG",NA,""
"7924",118227,"Brad","Beinke","R",1977-11-11,"AUS",NA,""
"7925",118228,"Maxim","Batiukin","R",1982-07-05,"RUS",NA,""
"7926",118229,"Sergey","Shirko","U",1974-11-25,"RUS",NA,""
"7927",118230,"Khaled","Naffa","U",1979-12-14,"JOR",NA,""
"7928",118231,"Ahmed Ibrahim Ahmad","Alhadid","U",1981-06-07,"JOR",NA,""
"7929",118233,"Gonzalo","Goberna","U",1984-08-28,"ARG",NA,""
"7930",118234,"Federico","Geromini","U",1983-05-11,"ARG",NA,""
"7931",118235,"Slava","Ronjin","U",1980-09-29,"RUS",NA,""
"7932",118236,"Fares","Azzouni","U",1976-04-04,"JOR",NA,""
"7933",118237,"Tushaar","Gautam","U",1978-05-21,"IND",NA,""
"7934",118238,"Nikos","Serkedakis","U",1982-09-12,"GRE",NA,""
"7935",118239,"Frank","Clausing","U",1982-10-11,"NED",NA,""
"7936",118240,"Iverson","Barros","R",1982-07-15,"BRA",NA,""
"7937",118241,"Jose","De Mata","U",1979-01-08,"DOM",NA,""
"7938",118242,"Joshua","Burman","U",1982-12-08,"USA",NA,""
"7939",118243,"Johan","Dijkstra","U",1980-08-07,"NED",NA,""
"7940",118245,"Mirza","Koristovic","R",1983-11-07,"BIH",NA,""
"7941",118246,"Florian","Kunth","U",1979-06-25,"GER",NA,""
"7942",118247,"Volker","Neumann","U",1979-07-07,"GER",NA,""
"7943",118248,"Oscar","Ortega Castello","U",1980-08-24,"ESP",NA,""
"7944",118249,"Javier","Romero Barrio","U",1980-07-20,"ESP",NA,""
"7945",118250,"Jorge","Jimenez Letrado","U",1979-05-25,"ESP",NA,""
"7946",118251,"Sebastien","Dumas","U",1979-07-26,"FRA",NA,""
"7947",118252,"Nicholas","Byer","R",1979-07-24,"BAH",NA,""
"7948",118253,"Carl Julius","Demburg","U",1974-06-06,"SWE",NA,""
"7949",118254,"Marcus","Westman","U",1981-02-26,"SWE",NA,""
"7950",118255,"Fabio","Benato","R",1983-03-30,"ITA",NA,""
"7951",118256,"Andrew","Cheney","U",1977-01-17,"USA",NA,""
"7952",118257,"German","Cerezo","R",1981-10-20,"ARG",NA,""
"7953",118258,"Martin","Coppa","U",1977-11-28,"ARG",NA,""
"7954",118259,"Nestor","Nunez","U",1981-02-23,"COL",NA,""
"7955",118260,"Daniel","Scholten","U",1980-02-12,"GER",NA,""
"7956",118261,"Daniel","Tegg","U",1980-04-29,"GBR",NA,""
"7957",118262,"Vitali","Zhishkevich","U",1983-04-16,"BLR",NA,""
"7958",118263,"Kunio","Koga","U",1978-01-28,"JPN",NA,""
"7959",118264,"Gento","Miyasaka","R",1982-06-25,"JPN",NA,""
"7960",118265,"Atsufumi","Yoshikawa","U",1976-06-18,"JPN",NA,""
"7961",118266,"Sergio","Delgado","U",1980-07-01,"BOL",NA,""
"7962",118268,"Makhmud","Akhunjanov","U",1982-06-17,"UZB",NA,""
"7963",118269,"Timur","Lomtatidze","U",1983-02-27,"RUS",NA,""
"7964",118270,"Gonzalo","Gilabert","U",1981-07-18,"ARG",NA,""
"7965",118271,"David","Reichsfeld","U",1982-12-22,"BOL",NA,""
"7966",118272,"Florent","Alcantara","U",1978-02-21,"FRA",NA,""
"7967",118273,"Ruben","Mayo Millan","U",1982-10-13,"ESP",NA,""
"7968",118274,"Oscar","Matias Gomez","U",1981-08-31,"ESP",NA,""
"7969",118275,"Ludovic","Magnin","U",1978-04-16,"FRA",NA,""
"7970",118276,"Pedro","Genovese","U",1982-10-06,"PAR",NA,""
"7971",118277,"Stephane","Plot","U",1970-09-22,"FRA",NA,""
"7972",118278,"Maxime","Brun","U",1978-06-25,"FRA",NA,""
"7973",118279,"Vuk","Rajevac","U",1982-05-26,"YUG",NA,""
"7974",118280,"James","Bloore","U",1981-08-16,"NZL",NA,""
"7975",118281,"Alastair","Garland","U",1979-11-11,"GBR",NA,""
"7976",118282,"Nicolas","Stevens","U",1985-07-16,"CHI",NA,""
"7977",118283,"Casey","Was","U",1977-03-31,"USA",NA,""
"7978",118284,"Cristobal","Toral","U",1982-10-12,"CHI",NA,""
"7979",118285,"Peter","Kudyma","U",1983-03-05,"UKR",NA,""
"7980",118286,"Mikhail","Chaduneli","U",1980-07-26,"GEO",NA,""
"7981",118287,"Alexander","Bessonov","R",1982-10-23,"UKR",NA,""
"7982",118288,"Dmitri","Sokolov","U",1983-02-11,"UKR",NA,""
"7983",118289,"Igor","Bogomaz","U",1980-12-15,"UKR",NA,""
"7984",118290,"Alexander","Leniuchev","U",1981-04-03,"BLR",NA,""
"7985",118291,"Attila","Mihalko","U",1976-08-09,"UKR",NA,""
"7986",118292,"Jorge","Souza","U",1981-07-07,"BRA",NA,""
"7987",118293,"Nikita","Vasiliev","U",1983-05-19,"UKR",NA,""
"7988",118294,"Jimsher","Enukidze","U",1980-01-14,"GEO",NA,""
"7989",118295,"Maxym","Pidluzhnyy","U",1982-05-29,"UKR",NA,""
"7990",118296,"Kirill","Krioukov","U",1982-03-05,"RUS",NA,""
"7991",118297,"Eduardo Lievore","Cavasotti","U",1982-06-29,"BRA",NA,""
"7992",118298,"Radoslaw","Szymanik","U",1975-11-06,"POL",NA,""
"7993",118299,"Teemu","Airaksinen","R",1983-04-04,"FIN",NA,""
"7994",118300,"Kevron","Bennett","R",1983-02-10,"JAM",NA,""
"7995",118301,"Vladimir","Bieganski","R",1982-02-02,"CZE",NA,""
"7996",118302,"Tomas","Matejka","U",1983-11-16,"CZE",NA,""
"7997",118303,"Jan","Muller","U",1981-02-10,"CZE",NA,""
"7998",118304,"Martin","Zemla","U",1977-09-08,"CZE",NA,""
"7999",118305,"Tomas","Hajek","U",1980-02-11,"CZE",NA,""
"8000",118306,"Claudiu","Antonescu","U",1977-09-29,"ROU",NA,""
"8001",118307,"Marius","Raicea","U",1974-04-12,"ROU",NA,""
"8002",118308,"Jan","Fuka","U",1981-12-16,"CZE",NA,""
"8003",118309,"Jiri","Novy","U",1980-11-05,"CZE",NA,""
"8004",118310,"Oliver","Schwerin","U",1978-10-23,"GER",NA,""
"8005",118311,"Robert","Royt","U",1978-05-25,"CZE",NA,""
"8006",118312,"Wojciech","Milewski","U",1978-07-12,"POL",NA,""
"8007",118313,"Marek","Velicka","U",1983-04-05,"CZE",NA,""
"8008",118315,"Brett","Cooper","U",1978-09-30,"AUS",NA,""
"8009",118316,"Stefan","Weeda","U",1981-02-05,"NED",NA,""
"8010",118317,"Charupol","Rintranurak","U",1982-04-20,"THA",NA,""
"8011",118318,"Acaymo","Medina Rivero","R",1983-07-18,"ESP",NA,""
"8012",118319,"Jordi","Munoz Baixas","U",1976-08-19,"ESP",NA,""
"8013",118320,"Norman","Black","U",1975-11-20,"JAM",NA,""
"8014",118322,"Dane","Vernon","U",1983-03-13,"JAM",NA,""
"8015",118323,"Oren","Belillti","R",1979-10-17,"CAN",NA,""
"8016",118324,"Vuk","Tapuskovic","U",1973-08-26,"SCG",NA,""
"8017",118325,"Andrew","Fagenholz","U",1976-09-30,"USA",NA,""
"8018",118326,"Julien","Mesa","U",1982-10-23,"COL",NA,""
"8019",118327,"Wilson","Montoya","U",1971-03-05,"COL",NA,""
"8020",118328,"Jaime","Rodriguez","U",1982-08-29,"COL",NA,""
"8021",118329,"Juan Felipe","Diaz Rache","U",1982-10-13,"COL",NA,""
"8022",118330,"Gaston","Verna","U",1979-01-27,"ARG",NA,""
"8023",118331,"Nishank","Mishra","U",1984-01-09,"IND",NA,""
"8024",118332,"Kedar","Shah","U",1981-11-20,"IND",NA,""
"8025",118333,"Mario Alberto","De Leon","R",1982-09-26,"MEX",NA,""
"8026",118334,"Ibrahim","Kimmerling","U",1978-08-16,"GER",NA,""
"8027",118335,"Roberto","Rodriguez Vazquez","U",1980-06-01,"MEX",NA,""
"8028",118336,"Raul","Perez","U",1979-04-26,"MEX",NA,""
"8029",118337,"Carlos","De La Pena","U",1984-02-22,"MEX",NA,""
"8030",118338,"Kedar","Tembe","U",1981-05-27,"IND",NA,""
