"","player_id","name_first","name_last","hand","dob","ioc","height","wikidata_id"
"5651",207143,"Sara","Lydon","U",1980-05-26,"GBR",NA,""
"5652",207144,"Lucy","Wood","U",1981-01-28,"GBR",NA,""
"5653",207145,"Charlotte","Wallace","U",1982-08-26,"GBR",NA,""
"5654",207146,"Naomi","Callow","U",1979-11-12,"GBR",NA,""
"5655",207147,"Claire","Seal","U",1982-03-21,"GBR",NA,""
"5656",207148,"Ashleigh","Dolman","U",1979-06-25,"ZIM",NA,""
"5657",207149,"Sarah","Wright","U",1984-06-19,"GBR",NA,""
"5658",207150,"Leila","Salek","U",1984-11-05,"GBR",NA,""
"5659",207151,"Kirsty","Thomas","U",1981-01-15,"GBR",NA,""
"5660",207152,"Bree","Calderwood","U",1980-05-02,"AUS",NA,""
"5661",207153,"Helen","Broome","U",1984-02-15,"GBR",NA,""
"5662",207154,"Sarah","Stanley","U",1977-12-27,"AUS",NA,""
"5663",207155,"Hannah","Parker","U",1981-11-24,"GBR",NA,""
"5664",207156,"Julie","De Roo","U",1981-04-26,"FRA",NA,""
"5665",207157,"Kimberly","Buick","U",1983-07-30,"GBR",NA,""
"5666",207158,"Danielle","Hock","U",1982-02-18,"GBR",NA,""
"5667",207159,"Stephanie","Chu","U",1983-01-25,"GBR",NA,""
"5668",207160,"Anne Marie","Hogan","U",1981-06-09,"IRL",NA,""
"5669",207161,"Kim","Freebairn","U",1981-08-31,"AUS",NA,""
"5670",207162,"Nicole","Kenneally","U",1973-03-16,"AUS",NA,""
"5671",207163,"Julia","Boden","U",1972-10-21,"GBR",NA,""
"5672",207164,"Nina","Wenger","U",1978-03-01,"GER",NA,""
"5673",207165,"Siobhan","Munro","U",1977-03-08,"AUS",NA,""
"5674",207166,"Ismet Duygu","Aksit Oal","U",1971-10-04,"TUR",NA,"Q17045589"
"5675",207167,"Tamar","Zedginidze","U",1983-01-18,"GEO",NA,""
"5676",207168,"Anna","Chachua","U",1983-04-29,"GEO",NA,""
"5677",207169,"Ksenia","Orehova","U",1982-04-30,"UKR",NA,""
"5678",207170,"Nato","Kachkachishvili","U",1981-09-22,"GEO",NA,""
"5679",207171,"Elena","Petrenko","U",1980-11-02,"MDA",NA,""
"5680",207172,"Nino","Chichinadze","U",1982-03-20,"GEO",NA,""
"5681",207173,"Irina","Kakoulia","U",1978-08-12,"GEO",NA,""
"5682",207174,"Nato","Dolitze","U",1983-03-12,"GEO",NA,""
"5683",207175,"Tinatin","Turmanidze","U",1982-11-30,"GEO",NA,""
"5684",207176,"Sona","Saringulyan","U",1978-10-18,"ARM",NA,""
"5685",207177,"Vera","Turkhaneli","U",1973-06-15,"GEO",NA,""
"5686",207178,"Alla","Goncharenko","U",1979-05-16,"UKR",NA,""
"5687",207179,"Victoria","Chavleishvili","U",1983-08-02,"GEO",NA,""
"5688",207180,"Silke","Martin","U",1981-04-10,"GER",NA,""
"5689",207181,"Dorothee","Kurz","U",1978-02-28,"GER",NA,""
"5690",207182,"Susanne","Losel","R",1980-02-07,"GER",NA,""
"5691",207183,"Marnie","Mahler","U",1985-09-17,"GER",NA,""
"5692",207184,"Natalie","Marz","U",1981-07-17,"GER",NA,""
"5693",207185,"Rita","Tarjan","U",1982-11-04,"GER",NA,""
"5694",207186,"Jenny","Kuhn","U",1983-01-14,"GER",NA,""
"5695",207187,"Katherina","Trumpf","U",1984-06-15,"GER",NA,""
"5696",207188,"Stefanie","Kolar","R",1976-02-22,"GER",NA,""
"5697",207189,"Stephanie","Barfeld","U",1975-02-09,"GER",NA,""
"5698",207190,"Esther","Rekasch","U",1973-04-17,"GER",NA,""
"5699",207191,"Eva Maria","Petschnig","U",1980-10-18,"GER",NA,""
"5700",207192,"Zuzana","Rakicka","U",1978-01-19,"SVK",NA,""
"5701",207193,"Virpi","John","U",1979-03-27,"GER",NA,""
"5702",207194,"Laura","Ganzer","U",1984-06-15,"GER",NA,""
"5703",207195,"Irini","Alevizopoulou","U",1983-03-26,"GRE",NA,""
"5704",207196,"Anna Maria","Hollo","U",1974-07-21,"HUN",NA,""
"5705",207197,"Argyro","Zika","U",1980-06-08,"GRE",NA,""
"5706",207198,"Eleftheria","Makromaridou","U",1984-05-30,"GRE",NA,""
"5707",207199,"Eugenia","Kranioti","U",1985-01-10,"GRE",NA,""
"5708",207200,"Silvia","Genisova","U",1985-08-15,"GRE",NA,""
"5709",207201,"Aspasia","Sotiriadou","U",1984-05-07,"GRE",NA,""
"5710",207202,"Irena","Mihailova","U",1977-12-13,"MKD",NA,""
"5711",207203,"Daniella","Kastamoniti","U",1981-05-07,"GRE",NA,""
"5712",207204,"Irene","Stavridou","U",1979-03-23,"GRE",NA,""
"5713",207205,"Fotini","Kapetanaki","U",1978-10-31,"GRE",NA,""
"5714",207206,"Ioanna","Petratou","U",1983-04-15,"GRE",NA,""
"5715",207207,"Federica","Maldini","U",1977-07-03,"ITA",NA,""
"5716",207208,"Sofia","Kalavria","U",1974-10-21,"GRE",NA,""
"5717",207209,"Theodora","Patsourakou","U",1981-03-13,"GRE",NA,""
"5718",207210,"Liana","Skordopoulou","U",1979-05-15,"GRE",NA,""
"5719",207211,"Anna","Aggelopoulou","U",1980-12-03,"GRE",NA,""
"5720",207212,"Georgia","Akrivopoulou","U",1983-04-12,"GRE",NA,""
"5721",207213,"Anastasia","Michail","U",1985-09-17,"GRE",NA,""
"5722",207214,"Christa","Magister","U",1984-10-08,"AUT",NA,""
"5723",207215,"Eudoxia","Karaproimou","U",1981-01-01,"GRE",NA,""
"5724",207216,"Despina","Toulgaridou","U",1982-09-04,"GRE",NA,""
"5725",207217,"Eudoxia","Delisavva","U",1983-05-08,"GRE",NA,""
"5726",207218,"Elena","Tsagalidou","U",1976-03-13,"GRE",NA,""
"5727",207219,"Maria","Vlachou","U",1983-11-04,"GRE",NA,""
"5728",207220,"Kiriaki","Karaproimou","U",1978-07-26,"GRE",NA,""
"5729",207221,"Elena","Toulgaridou","U",1984-02-23,"GRE",NA,""
"5730",207222,"Ekaterina","Chatzisavidou","U",1983-11-02,"GRE",NA,""
"5731",207223,"Anna","Andersson","U",1981-05-15,"SWE",NA,""
"5732",207224,"Khristen","Pietrucha","U",1975-08-03,"USA",NA,""
"5733",207225,"Agnes","Palvolgyi","U",1981-03-01,"HUN",NA,""
"5734",207226,"Tunde","Nemeth","U",1982-06-10,"HUN",NA,""
"5735",207227,"Lucy","Needham","U",1974-02-04,"GBR",NA,""
"5736",207228,"Kristina","Irwan","U",1978-10-06,"INA",NA,""
"5737",207229,"Naoko","Kurimata","U",1970-12-15,"JPN",NA,""
"5738",207230,"Manuela","Grosskopf","U",1975-10-02,"GER",NA,""
"5739",207231,"Sanny","Harsono","U",1982-01-03,"INA",NA,""
"5740",207232,"Frederika","Girsang","U",1981-03-09,"INA",NA,""
"5741",207233,"Mudarwati","Mudarwati","U",1982-10-14,"INA",NA,""
"5742",207234,"Novianti","Warsono","U",1984-11-30,"INA",NA,""
"5743",207235,"Asri Nursanti","Ebo","U",1979-02-14,"INA",NA,""
"5744",207236,"Laura","Mangunsong","U",1981-07-06,"INA",NA,""
"5745",207237,"Suci","Bungaran","U",1983-03-25,"INA",NA,""
"5746",207238,"Rachmawati","Siregar","U",1980-07-02,"INA",NA,""
"5747",207239,"Villa","Daniella","U",1985-04-30,"INA",NA,""
"5748",207240,"Michelle","Grobby","U",1983-08-29,"AUS",NA,""
"5749",207241,"Donna","Mcintyre","U",1981-08-12,"AUS",NA,""
"5750",207242,"Marjorie","Sindal","U",1984-07-11,"INA",NA,""
"5751",207243,"Rachel","Dean","U",1979-10-24,"AUS",NA,""
"5752",207244,"Dewi Monica","Siregar","U",1982-06-17,"INA",NA,""
"5753",207245,"Farida","Agustina","U",1984-08-31,"INA",NA,""
"5754",207246,"Lianasari","Batubara","U",1979-08-06,"INA",NA,""
"5755",207247,"Lan Lan","Tai","U",1982-03-11,"TPE",NA,""
"5756",207248,"Stella","Sondang","U",1985-01-21,"INA",NA,""
"5757",207249,"Margaretha","Novianti","U",1984-11-13,"INA",NA,""
"5758",207250,"Diana","Julianto","U",1984-02-14,"INA",160,"Q5271198"
"5759",207251,"Pichaya","Laosirichon","R",1985-10-01,"THA",NA,""
"5760",207252,"Eliza","Rustandar","R",1987-11-12,"INA",NA,""
"5761",207253,"Sian Arie","Staria","U",1979-12-27,"INA",NA,""
"5762",207254,"Leonita","Girsang","U",1982-07-05,"INA",NA,""
"5763",207255,"Su Jin","Kim","R",1985-03-03,"KOR",NA,""
"5764",207256,"Ratih","Zanida","U",1981-02-19,"INA",NA,""
"5765",207257,"Devina","Saedi","U",1985-06-18,"INA",NA,""
"5766",207258,"Yulia","Fitri","U",1984-07-05,"INA",NA,""
"5767",207259,"Tara","Kanbargimath","U",1980-02-04,"IND",NA,""
"5768",207260,"Isha","Chopra","U",1982-07-11,"IND",NA,""
"5769",207261,"Karolina","Sadaj","U",1982-02-07,"POL",NA,""
"5770",207262,"Janaki","Krishnamoorthy","U",1973-01-31,"IND",NA,""
"5771",207263,"Nikita","Bhardwaj","U",1983-08-07,"IND",NA,""
"5772",207264,"Shalini","Thakar","U",1978-02-18,"IND",NA,""
"5773",207265,"Reetu","Sethi","U",1978-11-30,"IND",NA,""
"5774",207267,"Tarminder","Grover","U",1979-07-15,"IND",NA,""
"5775",207268,"Simmi","Rani","U",1981-11-11,"IND",NA,""
"5776",207269,"Stutti","Smit","U",1980-09-24,"IND",NA,""
"5777",207270,"Jasleen","Randhawa","U",1979-07-15,"IND",NA,""
"5778",207271,"Nona","Wagh","U",1982-01-29,"IND",NA,""
"5779",207272,"Vishnu Preetham","Mahalingam","U",1981-05-15,"IND",NA,""
"5780",207273,"Yamini","Thukkaiandi","U",1983-05-24,"IND",NA,""
"5781",207274,"Pallavi","Sharma","R",1985-09-15,"IND",NA,""
"5782",207275,"Tanya","Sharma","U",1985-10-11,"IND",NA,""
"5783",207276,"Sai Swapna","Ramakrishnan","U",1982-02-22,"IND",NA,""
"5784",207277,"Sricharanya","Thiagarajan","U",1982-03-17,"IND",NA,""
"5785",207278,"Rani Smita","Jain","U",1982-01-21,"IND",NA,""
"5786",207279,"Aparna","Singh","U",1982-07-15,"IND",NA,""
"5787",207280,"Pragya","Yadav","U",1982-05-01,"IND",NA,""
"5788",207281,"Olexandra","Verkhniatska","U",1986-02-02,"UKR",NA,""
"5789",207282,"Ridhina","Parekh","U",1983-12-29,"IND",NA,""
"5790",207283,"Nandita","Chandrasekar","R",1984-01-09,"IND",NA,""
"5791",207284,"Marutha","Devi","R",1985-07-02,"IND",NA,""
"5792",207285,"Radha","Devendrappa","U",1984-01-04,"IND",NA,""
"5793",207286,"Priyanka","Parekh","U",1985-08-15,"IND",NA,""
"5794",207287,"Subhra","Shukla","U",1976-01-27,"IND",NA,""
"5795",207288,"Kamini","Murugaboopathy","U",1985-02-01,"IND",NA,""
"5796",207289,"Mojca","Mileta","U",1984-04-24,"SLO",NA,""
"5797",207290,"Hrafuhildur","Hannesdotter","U",1977-12-29,"ISL",NA,""
"5798",207291,"Iris","Staub","U",1980-09-26,"ISL",NA,""
"5799",207292,"Caroline","Tidemand","U",1982-04-29,"NOR",NA,"Q64005741"
"5800",207293,"Shiri","Zlotikamin","U",1980-08-22,"ISR",NA,""
"5801",207294,"Stefanie","Hershfield","U",1981-03-22,"USA",NA,""
"5802",207295,"Katerina","Teplizki","U",1985-04-26,"ISR",NA,""
"5803",207296,"Marina","Aniutin","U",1985-10-10,"ISR",NA,""
"5804",207297,"Ofra","Friedman","U",1982-05-22,"ISR",NA,""
"5805",207298,"Simona","Arghire","U",1983-02-09,"ROU",NA,""
"5806",207299,"Mireia","Gol Alamo","U",1984-05-02,"ESP",NA,""
"5807",207300,"Bernadette","Audra","U",1982-04-16,"INA",NA,""
"5808",207301,"Sasha","Edelstein","U",1981-02-20,"ISR",NA,""
"5809",207302,"Jihan","Patel","U",1982-05-09,"MRI",NA,""
"5810",207304,"Estefania","Daubiol","U",1983-06-22,"ESP",NA,""
"5811",207305,"Maia","Ram","U",1985-03-21,"ISR",NA,""
"5812",207306,"Rotem","Tepperberg","U",1981-03-18,"ISR",NA,""
"5813",207307,"Sivan","Ozana","U",1982-05-28,"ISR",NA,""
"5814",207308,"Ana","Higer","U",1985-10-24,"ISR",NA,""
"5815",207309,"Anna","Spivakovski","U",1985-06-19,"ISR",NA,""
"5816",207310,"Nosrat","Zeidan","U",1985-11-21,"ISR",NA,""
"5817",207311,"Julia","Sack","U",1986-08-07,"ISR",NA,""
"5818",207312,"Gal Li","Kaplan","R",1985-05-27,"ISR",NA,""
"5819",207313,"Anouk","Sinnige","U",1980-10-09,"NED",NA,""
"5820",207314,"Elisa","Innocenti","U",1982-05-08,"ITA",NA,""
"5821",207315,"Ekaterina","Burduli","U",1985-04-17,"ISR",NA,""
"5822",207316,"Dvora","Marsha","U",1984-02-07,"ISR",NA,""
"5823",207317,"Michal","Bar","U",1986-03-14,"ISR",NA,""
"5824",207318,"Imogen","Wyatt","U",1975-04-29,"GBR",NA,""
"5825",207319,"Anat","Katz","U",1980-10-21,"ISR",NA,""
"5826",207321,"Dikla","Dadon","U",1982-05-20,"ISR",NA,""
"5827",207322,"Mira","Rainshtein","U",1982-05-02,"ISR",NA,""
"5828",207323,"Yael","Beckman","U",1976-05-14,"ISR",NA,""
"5829",207324,"Rotem","Magnagni","U",1981-04-08,"ISR",NA,""
"5830",207325,"Giulia","Schivo","U",1981-09-12,"ITA",NA,""
"5831",207326,"Alessia","Biffi","U",1980-04-21,"ITA",NA,""
"5832",207327,"Sara","Grechi","U",1980-05-13,"ITA",NA,""
"5833",207328,"Natalie","Fracassi","U",1979-02-12,"ITA",NA,""
"5834",207329,"Ilaria","Pibiri","U",1984-12-02,"ITA",NA,""
"5835",207330,"Barbara","Galletto","U",1983-03-18,"ITA",NA,""
"5836",207331,"Giuliana","Atzori","U",1972-02-20,"ITA",NA,""
"5837",207332,"Roberta","Borrelli","U",1980-04-11,"ITA",NA,""
"5838",207333,"Maria Cristina","Bentivoglio","U",1980-04-29,"ITA",NA,""
"5839",207334,"Cinzia","Coppini","U",1971-12-10,"ITA",NA,""
"5840",207335,"Daniela","Dessolis","U",1982-01-09,"ITA",NA,""
"5841",207336,"Andrea","Riedlmajerova","U",1984-04-23,"SVK",NA,""
"5842",207337,"Claudia","Marsili","U",1976-01-11,"ITA",NA,""
"5843",207338,"Chiara","Dal Bon","U",1980-11-23,"ITA",NA,""
"5844",207339,"Raffaella","Coffa","U",1981-05-23,"ITA",NA,""
"5845",207340,"Wei","Ni","U",1978-09-10,"CHN",NA,""
"5846",207341,"Silvia","Tozzi","U",1980-02-09,"ITA",NA,""
"5847",207342,"Maria Letizia","Zavagli","U",1982-12-06,"ITA",NA,""
"5848",207343,"Veronica","Sartini","U",1981-02-09,"ITA",NA,""
"5849",207344,"Aleksandra","Radosavljevic","U",1979-09-17,"YUG",NA,""
"5850",207345,"Clementina","Rovere","U",1980-11-14,"ITA",NA,""
"5851",207347,"Roberta","Lamagni","U",1979-03-23,"ITA",NA,""
"5852",207348,"Elena","Cordano","U",1981-07-04,"ITA",NA,""
"5853",207349,"Martina","Dettore","U",1983-07-10,"ITA",NA,""
"5854",207350,"Lilly","Raffa","R",1977-09-29,"ITA",NA,""
"5855",207351,"Manuela","Bargis","U",1972-09-06,"ITA",NA,""
"5856",207352,"Simona","Porchia","U",1976-05-12,"ITA",NA,""
"5857",207353,"Mabel","Roviti","U",1979-07-01,"ITA",NA,""
"5858",207354,"Monika","Kasianiuk","U",1977-03-24,"POL",NA,""
"5859",207355,"Claudia","Oliva","U",1982-09-10,"ITA",NA,""
"5860",207356,"Giorgia","Poggi","U",1981-07-18,"ITA",NA,""
"5861",207357,"Simona","Farenza","U",1980-09-23,"ITA",NA,""
"5862",207358,"Lorenza","Vaschetto","U",1983-01-05,"ITA",NA,""
"5863",207359,"Francesca","Calabrese","U",1981-06-30,"ITA",NA,""
"5864",207360,"Emilia","Desiderio","R",1980-05-29,"ITA",NA,""
"5865",207361,"Eliana","Della Vedova","U",1975-06-27,"ITA",NA,""
"5866",207362,"Stefania","Pacella","U",1981-04-20,"ITA",NA,""
"5867",207363,"Eleonora","Agnolozzi","U",1973-01-20,"ITA",NA,""
"5868",207364,"Valentina","Murgo","U",1976-06-28,"ITA",NA,""
"5869",207365,"Beatrice","Spiganti","U",1983-02-14,"ITA",NA,""
"5870",207367,"Arianna","Di Gennaro","U",1981-06-10,"ITA",NA,""
"5871",207368,"Evelyn","Moser","U",1979-03-01,"ITA",NA,""
"5872",207369,"Francesca","Maggi","U",1978-11-23,"ESP",NA,""
"5873",207370,"Francesca","Tancredi","U",1982-07-28,"ITA",NA,""
"5874",207371,"Alessandra","Dellaversana","U",1978-11-11,"ITA",NA,""
"5875",207372,"Alina","Wyganowska","U",1977-04-30,"POL",NA,""
"5876",207373,"Zsofia","Csapo","U",1975-02-18,"HUN",NA,""
"5877",207374,"Margherita","Naso","U",1971-05-02,"ITA",NA,""
"5878",207375,"Valentina","Ronchi","U",1980-03-27,"ITA",NA,""
"5879",207376,"Claudia","Di Trapani","U",1981-03-11,"ITA",NA,""
"5880",207377,"Patrizia","Mirtillo","U",1973-06-13,"ITA",NA,""
"5881",207378,"Sara","Mueller","U",1981-02-03,"ITA",NA,""
"5882",207379,"Luisa","Fantola","U",1978-02-28,"ITA",NA,""
"5883",207380,"Angela","Ruchin","U",1980-04-01,"AUS",NA,""
"5884",207381,"Barbara","Oddone","U",1970-04-05,"ITA",NA,"Q43130489"
"5885",207382,"Jelena","Ganic","U",1981-05-22,"ITA",NA,""
"5886",207383,"Adrianna","Gallo","U",1981-04-05,"ITA",NA,""
"5887",207385,"Elisa","Scarpetta","U",1979-04-23,"ITA",NA,""
"5888",207386,"Lorenza","Romano","U",1972-07-23,"ITA",NA,""
"5889",207387,"Chiara","Gonnelli","U",1983-07-05,"ITA",NA,""
"5890",207388,"Francesca","Lorenzoni","U",1982-01-10,"ITA",NA,""
"5891",207389,"Marcella","Campana","U",1983-08-01,"ITA",NA,""
"5892",207390,"Francesca","Volonte","U",1979-02-24,"ITA",NA,""
"5893",207391,"Liliana","Avola","U",1979-02-10,"ITA",NA,""
"5894",207392,"Masayo","Hosokawa","U",1983-07-25,"JPN",NA,""
"5895",207393,"Ayako","Noda","U",1975-01-09,"JPN",NA,""
"5896",207394,"Sato","Fujigo","U",1982-04-04,"JPN",NA,""
"5897",207395,"Shizuka","Tokiwa","U",1974-06-14,"JPN",NA,""
"5898",207396,"Akemi","Hasegawa","U",1974-12-25,"JPN",NA,""
"5899",207397,"Mai","Tanii","U",1977-01-29,"JPN",NA,""
"5900",207398,"Ayano","Oishi","U",1979-06-08,"JPN",NA,""
"5901",207399,"Ryouko","Yamada","U",1975-07-22,"JPN",NA,""
"5902",207400,"Ayami","Akiyama","U",1975-06-09,"JPN",NA,""
"5903",207401,"Keiko","Fujiwara","U",1980-03-01,"JPN",155,""
"5904",207402,"Kaori","Oishi","U",1982-01-22,"JPN",NA,""
"5905",207403,"Tokiyo","Ikeda","U",1978-06-29,"JPN",NA,""
"5906",207404,"Al","Sasaki","U",1984-09-29,"JPN",NA,""
"5907",207405,"Yoriko","Kokubun","U",1975-11-22,"JPN",NA,""
"5908",207406,"Hikari","Abe","U",1973-06-27,"JPN",NA,""
"5909",207407,"Naoko","Kanai","U",1979-04-10,"JPN",NA,""
"5910",207408,"Akane","Yasui","U",1981-12-31,"JPN",NA,""
"5911",207409,"Naoko","Teramachi","U",1980-04-23,"JPN",NA,""
"5912",207410,"Rie","Saiki","U",1980-05-04,"JPN",NA,""
"5913",207411,"Hiromi","Okazaki","U",1978-02-13,"JPN",NA,""
"5914",207412,"Noriko","Miyamoto","U",1975-06-13,"JPN",NA,""
"5915",207413,"In Young","Chang","U",1982-08-31,"KOR",NA,""
"5916",207414,"Hiroko","Nishikawa","U",1980-09-30,"JPN",NA,""
"5917",207415,"Laura","Sham","U",1976-04-19,"RSA",NA,""
"5918",207416,"Ambreen","Rana","U",1978-05-24,"KEN",NA,""
"5919",207417,"Joo Young","Woo","U",1980-11-10,"KOR",NA,""
"5920",207418,"Kwon Hee","Kim","U",1979-06-01,"KOR",NA,""
"5921",207419,"Hye Young","Bae","U",1978-04-13,"KOR",NA,""
"5922",207420,"Kyung Won","Kim","U",1981-08-02,"KOR",NA,""
"5923",207421,"Ruta","Deduraite","U",1977-01-28,"LTU",NA,""
"5924",207422,"Marta","Rubina","U",1981-05-20,"LAT",NA,""
"5925",207423,"Tereza","Stenclava","U",1979-06-17,"LAT",NA,""
"5926",207424,"Yulia","Ikonnikova","U",1980-02-01,"UKR",NA,""
"5927",207425,"Daria","Ovsyannikova","U",1978-01-22,"RUS",NA,""
"5928",207426,"Anna","Sholuh","U",1981-03-20,"UKR",NA,""
"5929",207427,"Ilona","Jarkova","U",1982-09-18,"LTU",NA,""
"5930",207428,"Suzi","Becvinovska","U",1983-01-14,"MKD",NA,""
"5931",207429,"Ana","Buraku","U",1981-04-24,"MKD",NA,""
"5932",207430,"Mounia","Hassib","U",1982-09-27,"MAR",NA,""
"5933",207431,"Amina","Choqri","U",1981-10-03,"MAR",NA,""
"5934",207432,"Nadia","Choqri","U",1972-08-08,"MAR",NA,""
"5935",207433,"Salma","Ben Mahmoud","U",1982-08-02,"TUN",NA,""
"5936",207434,"Constanze","Steiner","U",1984-06-22,"AUT",NA,""
"5937",207435,"Hind","Tajeddine","U",1970-04-08,"MAR",NA,""
"5938",207436,"Ikram","El Aarej","U",1979-04-02,"MAR",NA,""
"5939",207437,"Ghita","Mhaoud","U",1983-10-20,"MAR",NA,""
"5940",207438,"Safae","Kchich","U",1982-04-08,"MAR",NA,""
"5941",207439,"Meryem","Tazi","U",1985-07-06,"MAR",NA,""
"5942",207440,"Lisa","Quiller","U",1982-01-18,"GBR",NA,""
"5943",207441,"Meriem","Addou","U",1982-12-21,"MAR",NA,""
"5944",207442,"Nezha","Saber","U",1977-06-01,"MAR",NA,""
"5945",207443,"Nadine","Van De Walle","U",1977-01-30,"NED",NA,""
"5946",207444,"Melinda","Glenister","U",1978-04-04,"GBR",NA,""
"5947",207445,"Majdouline","Idrissi","U",1979-07-05,"MAR",NA,""
"5948",207446,"Kaoutar","Yazghi","U",1978-08-04,"MAR",NA,""
"5949",207447,"Assmae","Jabri","U",1977-07-22,"MAR",NA,""
"5950",207448,"Sanaa","Ziadi","U",1977-09-07,"MAR",NA,""
"5951",207449,"Kirsten","Schenk","U",1977-03-27,"NED",NA,""
"5952",207451,"Paola","Arrangoiz","R",1979-03-29,"MEX",NA,""
"5953",207452,"Patricia","Aburto","U",1981-04-06,"MEX",NA,""
"5954",207453,"Sophie","Cortina","U",1975-03-11,"MEX",NA,"Q3491044"
"5955",207454,"Barrie","Bernstein","U",1973-07-24,"USA",NA,""
"5956",207455,"Aline","Quintal","U",1983-04-27,"MEX",NA,""
"5957",207456,"Kate","Lutgert","U",1982-04-15,"USA",NA,""
"5958",207457,"Alejandra","Medrano","U",1979-08-28,"MEX",NA,""
"5959",207458,"Diana","Ramirez","U",1979-09-29,"MEX",NA,""
"5960",207459,"Amy","Chiminello","U",1973-11-07,"USA",NA,""
"5961",207460,"Isabela","Petrov","U",1973-06-09,"MEX",NA,"Q61252266"
"5962",207461,"Kaisaran","Siewrattan","U",1974-02-15,"TTO",NA,""
"5963",207462,"Anita","Buggins","U",1976-07-01,"GBR",NA,""
"5964",207463,"Anne","Bannfy","U",1981-04-03,"AUS",NA,""
"5965",207464,"Sophie Anne","Cerbon","U",1984-07-14,"MEX",NA,""
"5966",207465,"Anne","Plessinger","U",1978-05-20,"USA",NA,""
"5967",207466,"Diana","Quevedo","U",1982-06-10,"MEX",NA,""
"5968",207467,"Pamela","Fogel","U",1984-08-15,"MEX",NA,""
"5969",207468,"Adriana","Rodriguez","U",1978-08-01,"MEX",NA,""
"5970",207469,"Margarita","Medina","U",1977-01-18,"MEX",NA,""
"5971",207470,"Paulina","Castillejos","U",1981-01-12,"MEX",NA,""
"5972",207471,"Lauren","Gavaris","U",1974-08-30,"USA",NA,""
"5973",207472,"Laurence","Neuville","U",1971-03-31,"FRA",NA,""
"5974",207473,"Alejandra","Hernandez Quiroz","U",1979-01-22,"MEX",NA,""
"5975",207474,"Sue","Rossano","U",1984-04-14,"MEX",NA,""
"5976",207475,"Brenda","Martinez","U",1980-06-29,"MEX",NA,""
"5977",207478,"Ana Lucia","Pereyra","U",1980-01-21,"MEX",NA,""
"5978",207479,"Jessie","Rochefort","R",1985-02-07,"CAN",NA,""
"5979",207480,"Kendra","Segura","U",1979-08-28,"USA",NA,""
"5980",207481,"Jamie","Macias","U",1980-11-06,"USA",NA,""
"5981",207483,"Claudia","Calderon","U",1984-07-06,"MEX",NA,""
"5982",207484,"Bettina","Cremasco","U",1984-06-07,"MEX",NA,""
"5983",207485,"Jackeline","Jacome","U",1983-03-07,"MEX",NA,""
"5984",207486,"Chris","Martinez Hernandez","U",1983-01-21,"MEX",NA,""
"5985",207488,"Gabriela","Salloum","U",1981-12-10,"MEX",NA,""
"5986",207489,"Oyuki","Cruz","U",1981-09-09,"MEX",NA,""
"5987",207490,"Alejandra","Ripoll","U",1985-07-21,"MEX",NA,""
"5988",207491,"Verenisse","Munguia","U",1979-07-24,"MEX",NA,""
"5989",207492,"Maria Teresa","Scott","U",1983-09-18,"MEX",NA,""
"5990",207493,"Zana","Zlebnik","U",1978-08-16,"SLO",NA,""
"5991",207494,"Laura Mirabela","Teodorescu","U",1977-07-12,"ROU",NA,""
"5992",207495,"Zdenka","Videnova","U",1981-05-02,"MKD",NA,""
"5993",207496,"Jasmina","Davidovic","U",1980-05-10,"YUG",NA,""
"5994",207497,"Biljana","Trpeska","U",1982-03-28,"MKD",NA,""
"5995",207498,"Daniela","Puplinkhuisen","U",1981-03-14,"NED",NA,""
"5996",207499,"Jitske","Frankenhuis","U",1983-10-06,"NED",NA,""
"5997",207500,"Manon","Van Den Beek","U",1981-11-07,"NED",NA,""
"5998",207501,"Dora","Djilianova","U",1976-01-13,"BUL",NA,"Q12279035"
"5999",207502,"Renska","Hiemstra","U",1981-11-07,"NED",NA,""
"6000",207503,"Vanessa","Elmendorp","U",1981-05-05,"NED",NA,""
"6001",207504,"Inge","De Geest","R",1983-03-01,"NED",NA,""
"6002",207505,"Laurette","Van Den Knaap","U",1983-03-21,"NED",NA,""
"6003",207506,"Tanja","Markovic","U",1985-06-06,"NZL",NA,""
"6004",207507,"Victoria","Hooper","U",1980-12-15,"NZL",NA,""
"6005",207508,"Jil Lin","Leong","U",1980-03-24,"SGP",NA,""
"6006",207509,"Lucy","Francis","U",1982-06-29,"NZL",NA,""
"6007",207510,"Esther","Boyle","U",1979-10-30,"NZL",NA,""
"6008",207511,"Natasha","Watts","U",1980-11-16,"NZL",NA,""
"6009",207512,"Victoria","Beck","U",1982-02-20,"NZL",NA,""
"6010",207513,"Laura","Puch","U",1983-05-10,"NZL",NA,""
"6011",207514,"Celine","Parun","U",1983-07-17,"NZL",NA,""
"6012",207515,"Tania","Martin","U",1981-04-16,"NZL",NA,""
"6013",207516,"Fleur","Broughton","U",1980-05-11,"NZL",NA,""
"6014",207517,"Gorana","Marsic","U",1982-03-01,"NZL",NA,""
"6015",207518,"Marisue","Jacutin","R",1979-05-14,"PHI",152,""
"6016",207519,"Suzanne","Wright","U",1981-04-19,"NZL",NA,""
"6017",207520,"Kelly","Toa","U",1979-01-22,"NZL",NA,""
"6018",207521,"Jane","Legge","U",1974-05-13,"NZL",NA,""
"6019",207522,"Katrina","Mihaere","U",1980-01-27,"NZL",NA,""
"6020",207523,"Lauren","Martin","U",1979-11-16,"NZL",NA,""
